date,WaterQuality,Temperature,pH,Dissolved Oxygen Concentration,KMnOAmmonia nitrogen,phosphorus,N2,Conductivity,Turbidity,
2021/6/27 4:00,2,18.66,7.46,7.996,1.633,0.0629,0.0818,1.261,112.2,63.2
2021/6/27 8:00,2,18.66,7.46,8.488,1.668,0.0649,0.0808,1.449,111.7,72.9
2021/6/27 12:00,2,18.76,7.48,8.226,1.218,0.0466,0.0737,1.266,112.2,67.6
2021/6/27 16:00,2,18.71,7.49,8.806,1.146,0.0392,0.0711,1.31,111.9,62.4
2021/6/27 20:00,2,18.76,7.47,7.76,1.606,0.039,0.0844,1.216,112.4,68.6
2021/6/28 0:00,2,19.08,7.46,8.342,1.678,0.0646,0.0916,1.606,116,76.6
2021/6/28 4:00,2,19.61,7.46,7.908,1.712,0.0614,0.0877,1.462,116.4,64.6
2021/6/28 8:00,2,19.62,7.46,7.901,1.91,0.0668,0.0861,1.693,117.8,60.6
2021/6/28 12:00,2,19.89,7.44,7.816,1.622,0.047,0.0901,1.643,117.7,68
2021/6/28 16:00,2,19.99,7.46,7.608,1.622,0.0432,0.0947,1.403,120.3,68.4
2021/6/28 20:00,2,19.89,7.44,7.443,1.686,0.0607,0.0917,1.417,121.8,62.2
2021/6/29 0:00,2,19.8,7.46,7.881,1.613,0.0606,0.0766,1.469,120.6,41.6
2021/6/29 4:00,2,19.7,7.46,7.447,1.633,0.0482,0.0722,1.361,121.4,36.3
2021/6/29 8:00,2,19.8,7.44,7.329,1.776,0.0612,0.0833,2.626,122.9,61.9
2021/6/29 12:00,2,20.18,7.46,7.326,1.633,0.049,0.0721,1.666,123.4,38.3
2021/6/29 16:00,2,19.99,7.47,7.196,1.38,0.0416,0.071,2.386,126.2,36.6
2021/6/29 20:00,2,19.66,7.46,7.496,1.371,0.0374,0.0667,1.406,124.3,31.7
2021/6/30 0:00,2,19.8,7.46,7.066,1.371,0.0296,0.0609,1.422,124.8,19.7
2021/6/30 4:00,2,19.89,7.46,7.226,1.633,0.0427,0.067,1.474,124.9,22.7
2021/6/30 8:00,2,20.37,7.43,7.097,1.838,0.0677,0.0761,1.821,124.6,36.6
2021/6/30 12:00,2,20.76,7.44,7.093,1.622,0.0661,0.0737,1.479,123.9,36.1
2021/6/30 16:00,2,20.37,7.46,7.06,1.696,0.0378,0.0661,1.366,121.6,36.7
2021/6/30 20:00,2,19.89,7.46,7.347,1.137,0.036,0.0612,1.22,120.2,27.3
2021/6/1 0:00,2,20.17,7.46,7.166,1.443,0.026,0.063,1.421,118.9,30.6
2021/6/1 4:00,2,20.18,7.46,7.086,1.667,0.026,0.0632,1.422,119.1,27.3
2021/6/1 8:00,2,20.37,7.46,7.104,2.018,0.026,0.0679,1.663,119.1,32.2
2021/6/1 12:00,2,20.63,7.46,7.066,1.669,0.026,0.0663,1.298,118.8,33.8
2021/6/1 16:00,2,20.46,7.46,7.062,1.633,0.0637,0.0687,1.347,118.9,38.3
2021/6/1 20:00,2,20.18,7.46,7.166,1.443,0.0387,0.0714,1.368,118.2,33.2
2021/6/2 0:00,2,20.18,7.47,7.376,1.703,0.0401,0.0633,1.23,119,30.6
2021/6/2 4:00,2,20.18,7.47,7.319,1.479,0.0392,0.0676,1.166,119.8,22.8
2021/6/2 8:00,2,20.18,7.46,7.261,1.622,0.0427,0.0628,1.604,120.3,33.1
2021/6/2 12:00,2,20.94,7.47,7.142,0.621,0.0488,0.0664,1.362,119.9,43
2021/6/2 16:00,2,20.66,7.48,7.086,1.994,0.033,0.0606,1.377,118.6,38.1
2021/6/2 20:00,2,20.18,7.48,7.273,1.984,0.0342,0.0667,1.2,117.6,34.4
2021/6/3 0:00,2,20.31,7.48,7.183,1.707,0.0328,0.064,1.113,119.1,21.6
2021/6/3 4:00,2,20.37,7.47,7.069,2.176,0.0296,0.0636,1.09,119.6,16.6
2021/6/3 8:00,2,20.46,7.46,6.992,2.166,0.0391,0.0633,1.481,120.3,20.8
2021/6/3 12:00,2,20.76,7.47,7.084,2.166,0.0391,0.0633,1.481,119.9,23.9
2021/6/3 16:00,2,20.76,7.44,7.628,1.803,0.0637,0.0616,1.689,123.2,29.4
2021/6/3 20:00,2,20.66,7.47,6.973,1.822,0.0603,0.0667,1.296,122.6,40.3
2021/6/4 0:00,2,20.18,7.6,8.131,2.262,0.0666,0.099,1.191,121.6,92.7
2021/6/4 4:00,2,19.7,7.49,7.293,1.736,0.0447,0.0611,1.093,120.1,23.4
2021/6/4 8:00,2,19.62,7.6,7.267,1.86,0.0693,0.0668,1.418,118.6,36.7
2021/6/4 12:00,2,19.8,7.62,7.16,1.401,0.0489,0.0669,1.221,118.3,40.1
2021/6/4 16:00,2,19.41,7.61,7.229,1.664,0.041,0.0608,1.081,119.1,30.9
2021/6/4 20:00,2,19.6,7.61,7.309,1.478,0.0496,0.0633,1.223,121.1,29.3
2021/6/6 0:00,2,20.18,7.6,8.866,1.478,0.0496,0.0633,1.223,121.1,86.7
2021/6/6 4:00,2,20.66,7.47,7.666,1.898,0.0681,0.0749,1.21,123.9,60
2021/6/6 8:00,2,21.04,7.46,8.014,2.318,0.0731,0.089,1.634,130.6,68.1
2021/6/6 12:00,2,21.43,7.49,7.618,1.736,0.0636,0.0791,1.372,132.9,47.3
2021/6/6 16:00,3,21.82,7.47,7.083,2.089,0.0918,0.1068,1.673,146.2,62.9
2021/6/6 20:00,3,21.94,7.44,6.921,2.299,0.114,0.1166,1.966,162.7,68.4
2021/6/6 0:00,3,21.82,7.42,7.011,2.676,0.1393,0.12,1.972,149.1,66.6
2021/6/6 4:00,3,21.43,7.42,7,2.686,0.1421,0.1084,1.836,142.3,43.6
2021/6/6 8:00,3,21.23,7.42,6.928,2.696,0.1421,0.1069,2.167,133.4,48.4
2021/6/6 12:00,2,21.63,7.44,6.764,2.127,0.1212,0.0982,1.723,129.3,41.8
2021/6/6 16:00,2,21.63,7.46,6.633,2.032,0.112,0.0908,1.602,126.3,43.1
2021/6/6 20:00,2,20.86,7.44,6.888,2.08,0.1091,0.0939,1.666,123.3,46.3
2021/6/7 0:00,2,20.86,7.42,6.63,2.462,0.0997,0.0888,1.766,122.7,36.9
2021/6/7 4:00,2,20.74,7.4,6.806,2.366,0.1003,0.0883,1.631,122.3,29.6
2021/6/7 8:00,2,21.09,7.38,6.726,2.768,0.1147,0.0922,1.926,121.1,38.9
2021/6/7 12:00,2,21.72,7.37,6.747,2.338,0.1104,0.0908,1.799,119.4,43.6
2021/6/7 16:00,2,20.94,7.4,6.889,2.262,0.0967,0.0848,1.641,118.1,40.6
2021/6/7 20:00,2,20.46,7.41,7.011,1.86,0.0809,0.076,1.384,117.9,34.2
2021/6/8 0:00,2,20.46,7.41,7.127,1.86,0.0809,0.076,1.384,118.2,27.2
2021/6/8 4:00,2,20.46,7.4,7.132,2.032,0.072,0.0702,1.294,118.6,23.3
2021/6/8 8:00,2,20.66,7.4,7.122,2.204,0.0813,0.0768,1.636,118.3,38.1
2021/6/8 12:00,2,20.99,7.42,7.103,2.013,0.0732,0.0736,1.261,117,42
2021/6/8 16:00,2,20.76,7.46,7.046,1.64,0.0668,0.061,1.044,116.4,34
2021/6/8 20:00,2,20.27,7.46,7.476,1.707,0.0622,0.066,0.936,116.2,26
2021/6/9 0:00,2,20.18,7.49,7.293,1.707,0.0622,0.066,0.936,114.8,21.4
2021/6/9 4:00,2,19.89,7.49,7.28,1.401,0.0401,0.0488,1.02,114.2,19.6
2021/6/9 8:00,2,19.89,7.49,7.498,1.707,0.0629,0.0626,1.126,113.8,30.1
2021/6/9 12:00,2,20.18,7.6,7.316,1.646,0.0612,0.0631,1.03,113.1,30.8
2021/6/9 16:00,2,20.08,7.6,7.21,1.478,0.0431,0.0629,0.938,112.3,29.3
2021/6/9 20:00,2,19.8,7.49,7.699,1.664,0.0398,0.0491,0.924,112.6,23.6
2021/6/10 8:00,2,20.66,7.64,7.099,1.966,0.0671,0.0689,0.963,113.9,36.6
2021/6/10 12:00,2,19.66,7.62,7.289,1.889,0.0481,0.0496,0.86,112.4,28.6
2021/6/10 16:00,2,19.62,7.49,7.327,1.478,0.0469,0.0496,1.07,112.3,32.4
2021/6/10 20:00,2,19.61,7.49,7.286,1.449,0.0434,0.0477,1.071,112.2,28.6
2021/6/11 0:00,2,19.62,7.49,7.276,1.449,0.0434,0.0477,1.071,112.4,23
2021/6/11 4:00,2,19.89,7.47,7.161,1.646,0.0387,0.0476,1.013,113.6,19
2021/6/11 8:00,2,20.27,7.46,7.06,1.707,0.0642,0.066,1.369,116.4,31.3
2021/6/11 12:00,2,20.94,7.44,7.01,1.774,0.0469,0.0679,1.112,116.7,32.3
2021/6/11 16:00,2,20.76,7.46,7.076,1.21,0.0468,0.061,0.988,116.1,28.8
2021/6/11 20:00,2,20.26,7.46,7.171,1.326,0.0422,0.0484,0.926,113.6,23.6
2021/6/12 0:00,2,20.61,7.46,9.809,1.766,0.064,0.0792,1.17,114.6,106.1
2021/6/12 4:00,2,20.76,7.44,7.04,1.401,0.0443,0.0486,0.897,116.6,17.6
2021/6/12 8:00,2,21.33,7.42,6.846,1.64,0.0641,0.0631,1.282,117.6,27.2
2021/6/12 12:00,2,22.13,7.4,6.744,1.382,0.0666,0.066,1.211,120.6,29.4
2021/6/12 16:00,2,21.23,7.42,6.804,1.363,0.0466,0.0666,1.033,118.9,24.6
2021/6/12 20:00,2,21.04,7.42,7.066,1.43,0.0488,0.0667,1.066,119.8,23.6
2021/6/13 0:00,2,21.04,7.43,6.966,1.162,0.0637,0.0661,1.119,120.4,20.8
2021/6/13 4:00,2,21.13,7.42,6.813,1.449,0.0642,0.0631,1.261,122.7,16.7
2021/6/13 8:00,2,21.43,7.42,6.736,1.688,0.0664,0.061,1.181,123.3,26.8
2021/6/13 12:00,2,21.63,7.4,6.686,1.606,0.0687,0.0662,1.649,122.4,30.7
2021/6/13 16:00,2,21.87,7.4,6.708,1.268,0.0648,0.0682,1.288,126.1,36.9
2021/6/13 20:00,6,21.43,7.42,6.827,1.287,8.6968,0.0617,1.061,126.7,30.4
2021/6/14 0:00,6,21.43,7.43,7.027,1.287,8.6968,0.0617,1.061,124.7,34.4
2021/6/14 4:00,6,21.62,7.43,6.803,1.449,8.6968,0.0618,1.189,123.7,29.1
2021/6/14 8:00,6,21.63,7.44,6.998,1.766,8.6968,0.079,1.477,122.7,60.1
2021/6/14 12:00,2,21.93,7.46,6.86,1.692,0.0682,0.064,1.166,121.7,34.1
2021/6/14 16:00,2,22.03,7.46,6.736,1.201,0.0663,0.0686,1.27,121.4,40
2021/6/14 20:00,2,22.03,7.42,6.706,1.334,0.0732,0.0703,1.226,124.7,33.9
2021/6/16 0:00,2,22.24,7.43,7.416,1.334,0.0732,0.0703,1.226,126.8,31.6
2021/6/16 4:00,2,22.24,7.41,6.686,1.468,0.0793,0.0726,1.381,127.6,26
2021/6/16 8:00,2,22.44,7.41,6.664,1.621,0.0978,0.0806,1.697,128.2,33.4
2021/6/16 12:00,2,22.74,7.4,6.686,1.621,0.0276,0.0717,1.697,124.8,24.8
2021/6/16 16:00,2,23.16,7.4,6.411,3.046,0.026,0.0719,1.609,126.4,26.1
2021/6/16 20:00,2,22.76,7.4,6.666,2.363,0.026,0.072,1.403,122.8,30.9
2021/6/16 0:00,2,22.66,7.41,6.76,2.363,0.026,0.072,1.403,123.6,33.2
2021/6/16 4:00,2,22.74,7.39,6.486,2.631,0.026,0.0717,1.366,127,27
2021/6/16 8:00,2,22.96,7.37,6.471,3.016,0.0346,0.074,1.693,131.3,31.2
2021/6/16 12:00,2,23.37,7.38,6.41,1.944,0.0268,0.0784,1.631,136.4,30.1
2021/6/16 16:00,2,26.26,7.34,6.367,2.073,0.0264,0.0821,1.631,140.9,30.9
2021/6/16 20:00,2,24.87,7.37,6.617,2.468,0.026,0.0761,1.602,139,30.6
2021/6/17 0:00,2,24.46,7.38,6.69,2.439,0.026,0.0696,1.622,136.8,26.6
2021/6/17 4:00,2,24.46,7.39,6.64,2.142,0.026,0.0666,1.296,136.6,22
2021/6/17 8:00,2,24.66,7.38,6.646,2.231,0.026,0.0669,1.448,132.7,23.6
2021/6/17 12:00,2,24.77,7.4,6.634,2.211,0.026,0.0646,1.269,129.7,24.8
2021/6/17 16:00,2,24.46,7.42,6.684,1.796,0.026,0.0624,1.169,126,30.3
2021/6/17 20:00,2,23.94,7.42,6.818,1.746,0.026,0.0682,1.187,124.6,26.3
2021/6/18 0:00,2,24.04,7.42,6.839,2.112,0.026,0.0661,1.163,126,29.8
2021/6/18 4:00,2,23.84,7.42,6.672,2.181,0.026,0.0696,1.304,123.9,22
2021/6/18 8:00,2,23.94,7.43,6.692,2.409,0.026,0.0662,1.361,122.8,20.8
2021/6/18 12:00,2,24.14,7.43,6.667,2.063,0.026,0.0687,1.189,120.8,24.6
2021/6/18 16:00,2,23.94,7.41,6.668,1.816,0.026,0.0693,0.986,119.6,27.6
2021/6/18 20:00,2,23.63,7.42,6.687,1.647,0.026,0.0662,1.262,118.8,29.3
2021/6/19 0:00,2,23.63,7.42,6.606,1.964,0.026,0.0633,1.183,118.9,23.9
2021/6/19 4:00,2,23.43,7.41,6.631,1.647,0.026,0.0609,1.177,118.4,20.9
2021/6/19 8:00,2,23.36,7.39,6.643,2.231,0.026,0.0649,1.16,119.8,28.6
2021/6/19 12:00,2,23.04,7.42,6.894,1.894,0.026,0.0664,1.061,116.8,26.2
2021/6/19 16:00,2,23.12,7.41,6.664,1.894,0.026,0.0686,1.066,118.6,33.1
2021/6/19 20:00,3,22.93,7.41,6.643,2.063,0.932,0.0848,1.166,123.7,66.8
2021/6/20 0:00,4,22.74,7.43,7.062,2.607,1.1611,0.117,1.171,118.1,139.1
2021/6/20 4:00,4,22.73,7.42,6.766,2.369,1.1946,0.1047,1.136,118.8,107.9
2021/6/20 8:00,4,22.73,7.43,6.788,2.766,1.21,0.1196,1.624,118,142.6
2021/6/20 12:00,3,22.63,7.46,6.902,3.24,0.0677,0.1686,1.194,118.1,240.6
2021/6/20 16:00,4,22.63,7.46,7.048,3.804,0.0633,0.2019,1.068,109.6,366.6
2021/6/20 20:00,3,22.63,7.44,9.476,3.062,0.0332,0.1763,1.092,110.6,620.4
2021/6/21 0:00,3,22.44,7.41,6.999,2.023,0.026,0.0736,1.31,113.2,68.8
2021/6/21 4:00,2,22.73,7.36,7.041,2.023,0.026,0.0709,1.343,116.4,60.1
2021/6/21 8:00,2,22.74,7.33,7.061,2.211,0.026,0.0814,1.434,116.6,69.1
2021/6/21 12:00,2,23.63,7.34,6.846,2.608,0.0384,0.0966,1.486,122.1,76.6
2021/6/21 16:00,2,24.26,7.34,6.696,2.211,0.0316,0.0943,1.488,128.6,60.6
2021/6/21 20:00,3,24.77,7.36,6.46,2.766,0.0609,0.1209,1.667,138.2,63
2021/6/22 0:00,3,24.77,7.36,6.383,3.21,0.109,0.1327,1.736,144,66.3
2021/6/22 4:00,3,24.77,7.37,6.337,3.141,0.1087,0.1282,1.719,160.2,62.9
2021/6/22 8:00,3,24.87,7.38,6.197,3.378,0.124,0.1279,2.068,162.9,49.7
2021/6/22 12:00,3,26.06,6.79,6.271,2.894,0.1204,0.1232,1.781,161.4,49.3
2021/6/22 16:00,3,26.34,6.79,6.021,2.796,0.1109,0.116,1.794,148.6,46.7
2021/6/22 20:00,3,24.97,6.8,6.24,2.726,0.1118,0.1062,1.674,147,36.3
2021/6/23 0:00,3,24.66,6.78,6.109,2.726,0.1118,0.1062,1.674,146.4,32.8
2021/6/23 4:00,3,24.26,6.77,6.168,2.864,0.1233,0.1018,1.647,146.3,27.8
2021/6/23 8:00,3,24.46,6.76,6.06,3.141,0.1402,0.1022,1.964,142.8,33.7
2021/6/23 12:00,3,26.12,6.77,6.982,2.894,0.1194,0.1092,1.862,141.4,36
2021/6/23 16:00,3,26.26,6.76,6.971,2.874,0.1096,0.1116,1.664,142.6,36.4
2021/6/23 20:00,3,24.66,6.77,6.141,2.963,0.0966,0.1031,1.691,140.4,36.4
2021/6/24 0:00,3,24.24,6.8,6.436,2.913,0.0981,0.0988,1.608,139.7,33.2
2021/6/24 4:00,2,24.14,6.78,6.296,2.894,0.0914,0.0968,1.663,140.4,26.7
2021/6/24 8:00,2,24.14,6.78,6.243,3.012,0.0877,0.0968,1.789,140.3,26.9
2021/6/24 12:00,3,24.87,6.94,6.26,2.993,0.0909,0.1189,1.901,140.4,30
2021/6/24 16:00,2,24.77,6.86,6.363,2.993,0.0816,0.0986,1.662,137,38.1
2021/6/24 20:00,2,24.13,6.86,6.613,2.746,0.0616,0.0909,1.644,133.4,33.8
2021/6/26 0:00,2,24.13,6.86,7.69,2.627,0.0666,0.094,1.663,134.9,36.3
2021/6/26 4:00,2,24.04,6.84,6.383,2.429,0.0616,0.0871,1.686,136.2,22.7
2021/6/26 8:00,2,24.14,6.83,6.377,2.816,0.0623,0.0847,1.834,136.6,26.2
2021/6/26 12:00,2,24.77,6.86,6.333,2.746,0.0646,0.0916,1.912,136.2,28.9
2021/6/26 16:00,2,24.87,6.86,6.177,2.627,0.0476,0.0912,1.633,136.6,36.1
2021/6/26 20:00,2,24.36,6.87,6.661,2.409,0.0363,0.0843,1.48,134.1,30.7
2021/6/26 0:00,2,23.63,6.88,6.831,2.409,0.0363,0.0843,1.48,131.1,39.6
2021/6/26 4:00,2,23.63,6.88,6.644,2.468,0.0261,0.0716,1.246,130.3,23.7
2021/6/26 8:00,2,23.34,6.88,6.678,2.498,0.0261,0.0713,1.664,129.1,24.7
2021/6/26 12:00,2,23.63,6.87,6.686,2.627,0.026,0.0736,1.374,129.3,26.7
2021/6/26 16:00,2,23.63,6.88,6.648,2.379,0.026,0.0732,1.368,130.6,26.9
2021/6/26 20:00,2,23.23,6.88,6.676,2.31,0.026,0.0719,1.199,128,29.7
2021/6/27 0:00,2,22.93,6.89,8.6,2.31,0.026,0.0719,1.199,126.1,34.9
2021/6/27 4:00,2,22.73,6.88,6.686,2.063,0.026,0.0623,1.223,126.8,18.6
2021/6/27 8:00,2,23.03,6.87,6.631,2.746,0.026,0.0689,1.616,129.7,28.9
2021/6/27 12:00,2,23.63,6.87,6.471,2.716,0.026,0.0778,1.193,132,36.3
2021/6/27 16:00,2,23.38,6.88,6.611,2.409,0.026,0.0676,1.133,128.1,33.4
2021/6/27 20:00,2,22.64,6.89,6.827,2.31,0.026,0.0617,0.868,126.9,28.4
2021/6/28 0:00,2,22.71,6.9,6.764,2.31,0.026,0.0617,0.868,126.4,22.3
2021/6/28 4:00,2,22.97,6.89,6.601,2.162,0.026,0.0613,1.219,124.7,19
2021/6/28 8:00,2,22.77,6.89,6.647,2.666,0.026,0.0642,1.043,124.8,27.4
2021/6/28 12:00,2,21.98,6.9,6.767,2.726,0.026,0.0642,0.86,126,31.4
2021/6/28 16:00,2,22.04,6.89,6.674,1.944,0.026,0.0666,0.919,124.4,31.2
2021/6/28 20:00,2,21.87,6.89,6.963,2.241,0.026,0.064,0.993,124.9,26
2021/6/29 0:00,2,21.66,6.9,6.666,2.241,0.026,0.064,0.993,122.2,27.6
2021/6/29 4:00,2,21.77,6.89,6.764,2.31,0.026,0.061,0.941,123.2,29.9
2021/6/29 8:00,2,21.92,6.89,6.788,2.646,0.026,0.0666,1.181,124.6,40
2021/6/29 12:00,2,22.8,6.87,6.614,1.707,0.026,0.0662,1.362,126.3,33.2
2021/6/29 16:00,2,23.63,6.86,6.467,2.706,0.026,0.0699,1.201,130.2,26.8
2021/6/29 20:00,2,24.04,6.86,6.446,1.806,0.026,0.0669,1.193,134,27.1
2021/6/30 0:00,2,24.68,6.86,6.419,1.806,0.026,0.0669,1.193,139.3,33.1
2021/6/30 4:00,2,24.97,6.86,6.643,2.34,0.0347,0.0894,1.329,142.1,36.1
2021/6/30 8:00,2,24.97,6.84,6.366,2.379,0.0389,0.0868,1.311,136.6,39.6
2021/6/30 12:00,2,26.43,6.84,6.48,2.706,0.0299,0.006,1.3,132.7,40.1
2021/6/30 16:00,2,26.16,6.86,6.602,2.31,0.0284,0.0846,1.213,132.1,36.4
2021/6/30 20:00,3,26.16,6.86,6.961,2.904,0.046,0.1432,1.146,130.7,120.3
2021/7/1 0:00,3,26.06,6.86,7.496,4.041,0.1062,0.2147,1.313,136.6,236.2
2021/7/1 4:00,5,26.16,6.83,7.24,6.148,0.1668,0.3619,1.331,134.3,408.9
2021/7/1 8:00,6,24.87,6.84,7.008,7.614,0.228,0.4864,1.029,124.1,640.3
2021/7/1 12:00,6,24.87,6.82,6.971,8.899,0.3263,0.4646,0.864,117.9,869.6
2021/7/1 16:00,6,24.77,6.82,6.813,10.462,0.3648,0.6,0.06,116.1,1033.4
2021/7/1 20:00,6,24.66,6.83,7.367,8.889,0.3262,0.6114,0.06,114.3,934.9
2021/7/2 0:00,6,24.04,6.83,7.661,8.889,0.3262,0.6114,0.06,111,964.1
2021/7/2 4:00,6,23.74,6.82,7.767,8.167,0.3371,0.62,0.06,108.9,1007.9
2021/7/2 8:00,6,23.74,6.79,8.089,6.762,0.3642,0.4484,0.06,108.1,882.6
2021/7/2 12:00,6,23.94,6.79,10.626,9.012,0.3006,0.4911,0.663,103.7,718.4
2021/7/2 16:00,6,23.74,6.81,8.898,8.666,0.3081,0.4936,0.234,99.7,843
2021/7/2 20:00,6,23.63,6.82,9.081,8.188,0.2903,0.4866,0.06,98,841.6
2021/7/3 0:00,6,23.43,6.82,8.214,8.188,0.2903,0.4866,0.06,96.6,686.2
2021/7/3 4:00,4,23.33,6.81,7.823,4.936,0.2033,0.2323,0.616,96.7,436.6
2021/7/3 8:00,3,23.63,6.79,7.628,4.063,0.1684,0.1709,0.877,97.6,327.6
2021/7/3 12:00,3,23.63,6.8,7.719,4.063,0.1684,0.1709,0.877,98.2,393
2021/7/3 16:00,3,23.74,6.82,7.796,4.063,0.1684,0.1709,0.877,99.8,376.8
2021/7/3 20:00,6,23.63,6.79,8.181,20.662,0.1387,0.1878,0.797,101.3,234.4
2021/7/4 0:00,6,23.74,6.79,7.48,20.662,0.1387,0.1878,0.797,103.6,201.2
2021/7/4 4:00,3,23.84,6.76,6.946,6.64,0.1074,0.1601,1.16,104.6,173
2021/7/4 8:00,3,24.04,6.76,6.84,1.98,0.1162,0.1603,1.379,109.4,169.2
2021/7/4 12:00,3,24.87,6.76,7.244,3.288,0.1021,0.1492,1.203,109.4,143.6
2021/7/4 16:00,3,24.97,6.77,6.816,3.492,0.1049,0.1618,1.287,108.3,176.1
2021/7/4 20:00,3,24.66,6.76,6.988,3.094,0.0743,0.1292,1.168,109.1,112.6
2021/7/6 0:00,3,24.64,6.76,7.461,3.094,0.0743,0.1292,1.168,111,93.6
2021/7/6 4:00,3,24.66,6.77,7.049,3.177,0.0697,0.1324,1.349,113,108.9
2021/7/6 8:00,3,24.87,6.77,6.973,2.66,0.0717,0.1162,1.43,112.4,91.6
2021/7/6 12:00,3,26.63,6.79,6.876,2.476,0.0616,0.1122,1.191,111.2,81.3
2021/7/6 16:00,3,26.43,6.79,6.926,2.308,0.0642,0.1042,1.24,112.9,72.6
2021/7/6 20:00,3,26.26,6.8,6.999,2.401,0.0666,0.1106,1.932,116.9,70.1
2021/7/6 0:00,3,24.97,6.81,8.188,2.401,0.0666,0.1106,1.932,116.2,380.1
2021/7/6 4:00,2,26.06,6.77,6.716,2.179,0.0448,0.0986,1.263,116.7,47.7
2021/7/6 8:00,1,24.97,6.8,8.719,0.884,0.026,0.0118,0.06,118.3,142.6
2021/7/6 12:00,2,26.72,6.83,7.226,0.404,0.026,0.0077,0.06,113.9,78.1
2021/7/6 16:00,2,26.92,6.8,7.246,1.911,0.0641,0.0922,1.336,116.8,62.6
2021/7/6 20:00,2,26.91,6.82,6.818,2.216,0.0469,0.0928,1.168,116.8,64.7
2021/7/7 0:00,2,26.01,6.83,6.82,2.04,0.0364,0.0926,1.069,120.6,49.6
2021/7/7 4:00,2,26.91,6.8,6.663,2.106,0.0322,0.0836,1.226,121.1,37.6
2021/7/7 8:00,2,26.07,6.83,6.697,2.069,0.0407,0.0827,1.373,119.8,38
2021/7/7 12:00,2,26.69,6.82,6.868,2.031,0.0366,0.0914,1.164,117.3,49.2
2021/7/7 16:00,2,26.38,6.84,6.803,2.012,0.0318,0.0886,1.02,118.9,48.3
2021/7/7 20:00,2,26.2,6.86,6.916,2.133,0.0319,0.0831,1,118.8,46.6
2021/7/8 0:00,3,26.01,6.87,7.939,2.382,0.0484,0.1378,1.106,120.7,243.1
2021/7/8 4:00,2,26.91,6.87,6.823,1.866,0.026,0.0794,1.216,121.8,34.4
2021/7/8 8:00,2,26.1,6.87,7.643,2.106,0.0312,0.0793,1.461,120.2,36.1
2021/7/8 12:00,2,26.69,6.92,6.739,1.966,0.026,0.0729,1.168,118.6,34.4
2021/7/8 16:00,2,26.79,6.91,6.641,1.772,0.026,0.0739,1.223,120.6,33.6
2021/7/8 20:00,2,26.4,6.91,6.601,1.736,0.026,0.0729,1.281,124.6,36.8
2021/7/9 0:00,2,26.01,6.94,6.662,2.012,0.026,0.0739,1.167,123.8,34.4
2021/7/9 4:00,2,26.81,6.9,6.419,1.901,0.026,0.0832,1.237,124.9,27.7
2021/7/9 8:00,2,26.89,6.92,6.608,1.892,0.0269,0.0693,1.4,124.6,29.1
2021/7/9 12:00,2,26.1,7.09,6.622,1.678,0.026,0.073,1.361,124.8,33
2021/7/9 16:00,2,26.1,7.07,6.362,1.901,0.026,0.0726,1.301,126,32.2
2021/7/9 20:00,2,26.2,7.06,6.641,1.809,0.026,0.071,1.316,128.1,33.1
2021/7/10 0:00,2,26.91,7.03,7.362,1.929,0.026,0.0692,1.263,126.7,29.2
2021/7/10 8:00,2,26.3,7.03,6.739,2.197,0.026,0.0676,1.176,126,30.3
2021/7/10 12:00,2,26.6,7.06,6.331,2.022,0.026,0.072,1.06,126.4,37.3
2021/7/10 16:00,2,26.1,7.07,6.601,1.79,0.026,0.0646,1.272,126,30.4
2021/7/10 20:00,2,26.81,7.07,6.618,2.022,0.026,0.0668,1.206,126.6,27
2021/7/11 0:00,2,26.44,7.06,7.397,2.022,0.026,0.0668,1.206,126.2,28.3
2021/7/11 4:00,2,26.63,7.03,6.367,1.726,0.026,0.0628,1.161,127.7,26.1
2021/7/11 8:00,2,26.64,7.03,6.681,1.986,0.026,0.0691,1.308,126.6,27.6
2021/7/11 12:00,2,26.91,7.06,6.667,1.199,0.026,0.0681,1.271,126.7,28.3
2021/7/11 16:00,2,26.81,7.06,6.392,1.641,0.026,0.0617,1.239,129,28.1
2021/7/11 20:00,2,26.62,7.06,6.607,1.496,0.026,0.0601,1.183,129.6,27.6
2021/7/12 0:00,2,26.63,7.04,6.699,1.496,0.026,0.0601,1.183,129.4,30.8
2021/7/12 4:00,2,26.43,6.99,6.466,1.486,0.026,0.0661,1.269,131.6,18.1
2021/7/12 8:00,2,26.81,7.02,6.486,1.68,0.026,0.0684,1.669,130.2,26.6
2021/7/12 12:00,2,26.2,7.06,6.378,1.31,0.026,0.0626,1.274,130.3,29.7
2021/7/12 16:00,2,26.3,7.07,6.667,1.31,0.026,0.0626,1.274,131.9,26.6
2021/7/12 20:00,2,26.81,7.07,6.661,1.632,0.026,0.0616,1.261,133.3,27
2021/7/13 0:00,2,26.62,7.06,6.427,1.632,0.026,0.0616,1.261,133.3,26.8
2021/7/13 4:00,2,26.62,7.04,6.418,1.374,0.026,0.0676,1.368,133.2,19.6
2021/7/13 8:00,2,26.81,7.03,6.681,1.633,0.026,0.068,1.691,134,24.6
2021/7/13 12:00,2,26.6,7.07,6.44,1.402,0.026,0.0618,1.077,132.6,26.3
2021/7/13 16:00,2,26.79,7.09,6.626,1.669,0.026,0.0631,1.188,133.9,26
